Employee_ID,Age,Gender,Job_Role,Monthly_Income,Job_Satisfaction,Work_Life_Balance,Distance_From_Home_KM,Num_Projects,Avg_Monthly_Hours,Years_at_Company,Years_Since_Last_Promotion,Training_Times_Last_Year,Education_Level,Attrition_Risk_Level,Age_Group,Income_Band,Over_worked_Flag,Promotion_Gap
EMP-12800,36,Female,"Software Engineer",6027,2,3,10.8,2,199.6,13,11,5,3,2,36-45,Medium,No,Yes
EMP-12802,51,Female,"Data Scientist",13161,2,3,21.5,8,188.9,26,20,1,4,2,45+,High,No,Yes
EMP-12804,43,Female,"Sales Executive",12215,2,4,7.2,3,141.9,21,16,4,3,2,36-45,High,No,Yes
EMP-12811,42,Female,"HR Specialist",11263,3,2,3.5,7,159.2,13,12,6,2,2,36-45,High,No,Yes
EMP-12816,35,Male,"Data Scientist",6547,2,3,30.4,5,190.5,14,11,6,4,2,26-35,Medium,No,Yes
EMP-12830,31,Male,Manager,9963,2,2,7.9,2,225.3,6,5,0,3,2,26-35,High,Yes,Yes
EMP-12832,29,Male,"Software Engineer",8745,3,2,41.4,2,144.5,9,7,0,3,2,26-35,Medium,No,Yes
EMP-12837,50,Female,Analyst,11037,1,3,13.5,3,157,26,11,2,3,2,45+,High,No,Yes
EMP-12844,60,Female,"Data Scientist",13949,2,1,1.4,4,200.5,22,15,5,5,2,45+,High,Yes,Yes
EMP-12848,43,Female,"Software Engineer",10752,3,4,18.1,8,151.9,19,18,2,2,2,36-45,High,No,Yes
EMP-12866,35,Male,"HR Specialist",10291,1,3,5.7,5,139.8,9,9,2,5,2,26-35,High,No,Yes
EMP-12867,43,Male,"Sales Executive",7622,3,3,10.7,6,180.8,22,18,1,3,2,36-45,Medium,No,Yes
EMP-12868,39,Male,"Sales Executive",6658,2,2,5.5,7,196,10,5,1,1,2,36-45,Medium,No,Yes
EMP-12869,42,Male,"HR Specialist",9644,2,2,5.3,2,161.5,18,9,4,3,2,36-45,High,No,Yes
EMP-12871,53,Female,"Software Engineer",8249,3,3,14.4,2,238.6,17,13,0,3,2,45+,Medium,Yes,Yes
EMP-12875,39,Female,"Software Engineer",7089,3,1,4,4,151.1,14,10,4,3,2,36-45,Medium,No,Yes
EMP-12883,32,Female,"Sales Executive",7604,1,2,10.2,3,164.2,6,4,2,3,2,26-35,Medium,No,Yes
EMP-12885,46,Female,Analyst,7256,2,1,33,7,142.6,8,6,6,2,2,45+,Medium,No,Yes
EMP-12888,35,Male,"Sales Executive",9918,3,1,6.4,7,120,11,10,0,3,2,26-35,High,No,Yes
EMP-12897,35,Female,Analyst,10240,3,1,9.2,8,193.9,9,8,5,4,2,26-35,High,No,Yes
EMP-12899,38,Male,Analyst,8297,3,1,8.5,7,214.3,18,11,4,4,2,36-45,Medium,Yes,Yes
EMP-12904,39,Male,Analyst,8315,2,1,7.8,4,189.8,14,6,2,3,2,36-45,Medium,No,Yes
EMP-12909,40,Male,"Data Scientist",7476,2,2,10.4,6,235.4,4,4,1,1,2,36-45,Medium,Yes,Yes
EMP-12914,45,Female,"Data Scientist",11188,2,3,5.9,5,168,16,13,4,3,2,36-45,High,No,Yes
EMP-12915,34,Female,"Software Engineer",8870,1,3,15.2,8,191.4,12,5,4,1,2,26-35,Medium,No,Yes
EMP-12916,37,Male,Analyst,6648,1,3,7.3,6,186.2,10,5,2,3,2,36-45,Medium,No,Yes
EMP-12928,42,Male,"Sales Executive",8451,4,3,3.1,8,120,14,14,0,3,2,36-45,Medium,No,Yes
EMP-12933,56,Female,"Sales Executive",11792,1,2,3.2,8,173.2,17,14,2,4,2,45+,High,No,Yes
EMP-12938,50,Female,"Data Scientist",11263,1,2,25.9,6,188.4,26,3,5,3,2,45+,High,No,Yes
EMP-12940,34,Male,"HR Specialist",9723,4,3,11.9,6,218.3,9,9,1,2,2,26-35,High,Yes,Yes
EMP-12941,37,Female,Analyst,6737,3,2,26.4,5,153.3,15,8,3,2,2,36-45,Medium,No,Yes
EMP-12944,37,Male,"HR Specialist",9262,1,4,3.9,2,162.8,16,12,2,2,2,36-45,High,No,Yes
EMP-12945,43,Female,Analyst,7517,2,3,13.3,6,149.6,15,15,4,2,2,36-45,Medium,No,Yes
EMP-12956,53,Male,"Data Scientist",12298,3,4,2.3,7,185.8,22,17,2,4,2,45+,High,No,Yes
EMP-12975,36,Male,"HR Specialist",8388,2,3,7.3,5,191.8,10,7,1,3,2,36-45,Medium,No,Yes
EMP-12977,50,Female,"Software Engineer",10390,2,2,3,7,206.2,11,7,1,3,2,45+,High,Yes,Yes
EMP-12978,41,Female,Manager,9579,4,4,18.8,5,158.1,17,15,2,3,2,36-45,High,No,Yes
EMP-12981,28,Female,"Data Scientist",7506,1,2,16.8,6,148.5,7,4,6,2,2,26-35,Medium,No,Yes
EMP-12985,37,Female,"HR Specialist",9534,2,1,41.4,2,203.6,4,2,1,3,2,36-45,High,Yes,No
EMP-12986,33,Male,"Data Scientist",5928,3,1,8.9,4,200.7,6,6,4,1,2,26-35,Medium,Yes,Yes
EMP-12987,34,Female,"Data Scientist",7887,2,3,21.1,5,168.2,14,9,1,1,2,26-35,Medium,No,Yes
EMP-13002,41,Male,"Software Engineer",8512,4,2,19.8,2,249.7,8,8,2,4,2,36-45,Medium,Yes,Yes
EMP-13016,50,Female,"Sales Executive",9509,4,2,7.7,7,165,14,14,3,3,2,45+,High,No,Yes
EMP-13019,37,Female,"Sales Executive",10225,3,3,9.4,5,191.8,16,15,4,2,2,36-45,High,No,Yes
EMP-13020,38,Male,Manager,9408,3,1,6.2,7,166.2,12,12,4,4,2,36-45,High,No,Yes
EMP-13025,47,Male,"Data Scientist",11002,2,2,3.2,7,187.5,12,9,0,3,2,45+,High,No,Yes
EMP-13031,42,Female,"Software Engineer",9226,4,4,2.5,8,187.1,13,13,1,3,2,36-45,High,No,Yes
EMP-13036,33,Male,"Data Scientist",8352,1,3,14.5,6,184.5,6,6,3,2,2,26-35,Medium,No,Yes
EMP-13047,40,Male,"HR Specialist",7050,2,2,23.2,5,202.1,5,5,3,4,2,36-45,Medium,Yes,Yes
EMP-13058,41,Female,"HR Specialist",7236,2,4,20.1,2,171.5,18,9,3,5,2,36-45,Medium,No,Yes
EMP-13060,39,Male,"Data Scientist",6434,2,3,9,5,126.8,14,12,4,3,2,36-45,Medium,No,Yes
EMP-13062,40,Male,"Software Engineer",11564,4,1,6.2,8,200.8,8,8,4,4,2,36-45,High,Yes,Yes
EMP-13083,33,Female,"HR Specialist",6567,3,1,9.3,8,164.5,13,8,5,5,2,26-35,Medium,No,Yes
EMP-13101,41,Female,Manager,7212,2,2,4.9,2,205.4,18,14,0,4,2,36-45,Medium,Yes,Yes
EMP-13103,43,Female,Analyst,10233,2,2,1,5,174.1,10,9,3,3,2,36-45,High,No,Yes
EMP-13118,37,Male,Analyst,7376,1,3,5.4,2,152.1,8,6,5,3,2,36-45,Medium,No,Yes
EMP-13120,36,Female,"Software Engineer",6352,3,2,13.3,7,154.4,16,12,4,4,2,36-45,Medium,No,Yes
EMP-13123,30,Female,Manager,7419,3,1,6.5,4,170.2,7,6,0,4,2,26-35,Medium,No,Yes
EMP-13124,38,Female,"Software Engineer",8669,1,3,8.9,4,169.3,13,8,5,3,2,36-45,Medium,No,Yes
EMP-13160,38,Male,"HR Specialist",6551,4,3,6.1,5,172.5,15,13,1,3,2,36-45,Medium,No,Yes
EMP-13167,43,Male,"Software Engineer",7433,3,3,14.5,4,158.7,18,17,6,3,2,36-45,Medium,No,Yes
EMP-13168,53,Male,"Data Scientist",13418,4,2,2.5,5,185.5,27,25,0,4,2,45+,High,No,Yes
EMP-13173,33,Male,"Software Engineer",5319,3,4,14.5,8,211,8,8,1,4,2,26-35,Medium,Yes,Yes
EMP-13174,37,Female,"Software Engineer",8299,4,3,3.2,7,149.9,15,14,4,2,2,36-45,Medium,No,Yes
EMP-13183,40,Female,"Data Scientist",10801,2,3,13.5,8,204.8,17,9,4,4,2,36-45,High,Yes,Yes
EMP-13205,42,Female,Analyst,7735,2,4,6.8,2,173.8,10,9,3,1,2,36-45,Medium,No,Yes
EMP-13217,49,Female,Manager,9783,3,2,25.2,4,154.5,16,11,4,3,2,45+,High,No,Yes
EMP-13224,46,Female,"HR Specialist",8671,4,2,29.1,8,206.3,22,18,4,3,2,45+,Medium,Yes,Yes
EMP-13247,34,Male,"HR Specialist",6741,3,3,19.2,3,126.8,13,10,0,3,2,26-35,Medium,No,Yes
EMP-13250,38,Female,"HR Specialist",7869,3,3,1,2,182.8,14,13,3,2,2,36-45,Medium,No,Yes
EMP-13253,52,Male,Manager,10356,3,2,20.7,2,152.4,26,9,5,2,2,45+,High,No,Yes
EMP-13269,33,Male,"Data Scientist",6122,3,1,10.6,8,156.8,6,6,4,4,2,26-35,Medium,No,Yes
EMP-13271,35,Female,"Software Engineer",8046,1,1,11.3,3,211.3,3,1,6,2,2,26-35,Medium,Yes,No
EMP-13281,38,Female,"Data Scientist",6839,4,3,8.2,8,181.5,16,16,4,5,2,36-45,Medium,No,Yes
EMP-13285,51,Male,"Sales Executive",11102,3,2,10.4,2,191.3,26,19,3,1,2,45+,High,No,Yes
EMP-13288,42,Male,"HR Specialist",6244,4,2,9.9,7,208.4,17,14,6,1,2,36-45,Medium,Yes,Yes
EMP-13292,47,Female,Analyst,9553,3,1,34.1,7,155,10,7,1,3,2,45+,High,No,Yes
EMP-13312,35,Male,"Software Engineer",7839,1,3,2.1,8,156.5,13,9,5,1,2,26-35,Medium,No,Yes
EMP-13325,35,Male,"Data Scientist",5847,1,3,24,8,171.2,10,9,0,3,2,26-35,Medium,No,Yes
EMP-13326,35,Male,"Software Engineer",8635,2,2,10.6,3,188.5,15,8,3,2,2,26-35,Medium,No,Yes
EMP-13328,44,Female,Manager,9049,3,2,15.2,2,159.5,19,10,6,4,2,36-45,High,No,Yes
EMP-13331,47,Female,"HR Specialist",9165,3,3,12.8,3,205.4,17,15,0,1,2,45+,High,Yes,Yes
EMP-13334,42,Male,"HR Specialist",7451,4,2,23.4,7,175.1,18,18,3,2,2,36-45,Medium,No,Yes
EMP-13345,47,Female,"HR Specialist",12201,3,2,10.5,7,185.5,24,20,4,3,2,45+,High,No,Yes
EMP-13358,40,Male,"Data Scientist",8463,4,2,14.3,5,192,16,13,6,3,2,36-45,Medium,No,Yes
EMP-13371,39,Female,"Data Scientist",9893,2,2,10.4,2,199.9,10,5,2,3,2,36-45,High,No,Yes
EMP-13375,28,Male,Analyst,5873,1,2,21.4,5,221.4,3,3,1,4,2,26-35,Medium,Yes,Yes
EMP-13380,39,Female,"Data Scientist",8493,3,1,4.9,7,154.5,13,9,3,4,2,36-45,Medium,No,Yes
EMP-13385,45,Male,Analyst,12437,2,4,4,4,193,22,19,0,3,2,36-45,High,No,Yes
EMP-13394,29,Male,Manager,8064,1,3,11.5,4,126,9,7,5,4,2,26-35,Medium,No,Yes
EMP-13397,27,Female,Manager,6077,2,1,16.6,4,178.4,4,3,0,3,2,26-35,Medium,No,Yes
EMP-13408,45,Male,Manager,11974,4,2,4.6,4,166.6,15,13,6,3,2,36-45,High,No,Yes
EMP-13424,53,Male,"Sales Executive",12335,2,4,30.6,7,139.1,22,21,6,3,2,45+,High,No,Yes
EMP-13438,37,Female,"Data Scientist",10517,2,3,7,3,178.5,8,8,4,3,2,36-45,High,No,Yes
EMP-13445,28,Female,"HR Specialist",7568,1,2,12,7,225.3,7,7,3,2,2,26-35,Medium,Yes,Yes
EMP-13446,41,Female,Manager,10411,3,3,6.3,4,165.9,13,13,4,1,2,36-45,High,No,Yes
EMP-13447,29,Male,"Software Engineer",7132,1,3,8.6,7,189.8,4,4,6,3,2,26-35,Medium,No,Yes
EMP-13448,52,Female,Manager,11238,1,2,1,3,204.7,22,19,2,4,2,45+,High,Yes,Yes
EMP-13451,34,Male,Analyst,9828,3,1,26.5,2,161.5,11,8,5,2,2,26-35,High,No,Yes
EMP-13460,41,Male,"Sales Executive",7989,3,4,7,7,142,18,16,5,3,2,36-45,Medium,No,Yes
EMP-13466,32,Male,"HR Specialist",6850,2,2,25.7,4,169.4,7,4,3,4,2,26-35,Medium,No,Yes
EMP-13469,34,Female,"Sales Executive",9212,4,1,15.6,7,174.6,12,12,5,3,2,26-35,High,No,Yes
EMP-13484,46,Female,Manager,12174,3,2,10.7,6,158.7,21,18,3,2,2,45+,High,No,Yes
EMP-13492,39,Female,"Data Scientist",10122,3,2,7.6,6,166.6,11,10,3,3,2,36-45,High,No,Yes
EMP-13496,33,Male,"Sales Executive",6550,2,3,21.9,7,149.2,12,12,3,1,2,26-35,Medium,No,Yes
EMP-13501,49,Female,"HR Specialist",7664,3,2,3.1,6,184.5,14,9,2,4,2,45+,Medium,No,Yes
EMP-13502,47,Male,"Data Scientist",9626,1,3,18,4,165.9,16,9,4,3,2,45+,High,No,Yes
EMP-13505,43,Male,"Sales Executive",8397,3,2,27.1,8,177.3,16,16,0,4,2,36-45,Medium,No,Yes
EMP-13521,34,Male,"HR Specialist",10511,1,3,2.1,7,172.5,7,6,5,3,2,26-35,High,No,Yes
EMP-13531,44,Male,"HR Specialist",8594,3,3,25.9,8,175.9,20,18,1,4,2,36-45,Medium,No,Yes
EMP-13534,30,Female,"HR Specialist",5369,1,4,6.9,4,187.3,8,8,1,1,2,26-35,Medium,No,Yes
EMP-13539,43,Female,"HR Specialist",9333,2,3,12,8,197.6,8,7,5,5,2,36-45,High,No,Yes
EMP-13543,40,Male,"Sales Executive",7973,1,1,5,7,171.6,16,11,2,2,2,36-45,Medium,No,Yes
EMP-13549,43,Male,"Data Scientist",10952,1,2,6.9,8,163.8,12,5,4,3,2,36-45,High,No,Yes
EMP-13551,33,Female,"Software Engineer",6772,1,2,18,8,227.3,10,9,0,1,2,26-35,Medium,Yes,Yes
EMP-13571,26,Female,"Data Scientist",5209,2,3,8.2,7,246.8,3,3,3,3,2,26-35,Medium,Yes,Yes
EMP-13572,43,Male,"Data Scientist",11274,3,4,23.7,2,120,22,15,3,5,2,36-45,High,No,Yes
EMP-13575,42,Male,Manager,9925,2,2,21.6,2,214.6,21,10,1,3,2,36-45,High,Yes,Yes
EMP-13577,47,Female,Manager,8922,3,4,11.8,2,173.9,21,12,5,3,2,45+,Medium,No,Yes
EMP-13583,38,Male,Analyst,6859,1,2,2.3,8,198.4,8,4,1,3,2,36-45,Medium,No,Yes
EMP-13586,42,Female,"HR Specialist",8657,2,3,23,4,187.6,14,11,1,4,2,36-45,Medium,No,Yes
EMP-13593,50,Female,"HR Specialist",9512,4,3,1.5,6,151.4,13,13,0,3,2,45+,High,No,Yes
EMP-13614,52,Male,"HR Specialist",8790,4,3,5.1,2,168.6,13,12,5,3,2,45+,Medium,No,Yes
EMP-13623,44,Female,Manager,11739,3,3,3.4,2,174.5,19,17,3,1,2,36-45,High,No,Yes
EMP-13628,31,Male,"Sales Executive",9804,3,2,3.2,3,193.8,7,7,3,4,2,26-35,High,No,Yes
EMP-13632,45,Female,"Sales Executive",12057,1,1,7.8,3,124.8,18,16,4,4,2,36-45,High,No,Yes
EMP-13633,51,Male,"Sales Executive",12339,3,3,5.6,4,120,23,22,1,4,2,45+,High,No,Yes
EMP-13636,49,Male,"Sales Executive",9265,2,3,5.1,7,226.8,26,20,0,2,2,45+,High,Yes,Yes
EMP-13643,40,Male,Analyst,9195,3,3,36.1,5,196.9,16,13,6,4,2,36-45,High,No,Yes
EMP-13650,50,Male,"Sales Executive",9350,1,2,17.6,3,130.8,15,8,3,2,2,45+,High,No,Yes
EMP-13657,43,Male,Analyst,7856,1,3,12.8,2,180.9,20,5,1,3,2,36-45,Medium,No,Yes
EMP-13658,33,Female,Analyst,9957,1,3,7.3,7,170.9,9,7,1,4,2,26-35,High,No,Yes
EMP-13669,36,Female,"Data Scientist",10828,1,3,19.2,7,168.5,10,10,2,3,2,36-45,High,No,Yes
EMP-13672,38,Female,"Sales Executive",7813,2,1,10,7,199.5,9,8,2,1,2,36-45,Medium,No,Yes
EMP-13673,41,Male,"Software Engineer",7938,3,2,11.9,2,130.7,11,11,1,2,2,36-45,Medium,No,Yes
EMP-13681,40,Female,"Software Engineer",7766,2,2,12.8,8,173.6,6,5,1,2,2,36-45,Medium,No,Yes
EMP-13682,48,Male,Analyst,10458,3,3,7.1,3,199.1,14,14,6,3,2,45+,High,No,Yes
EMP-13686,35,Male,"HR Specialist",6993,3,2,9.8,7,194.2,10,8,0,1,2,26-35,Medium,No,Yes
EMP-13694,30,Male,"Data Scientist",9605,1,1,15.5,4,206.2,7,1,1,3,2,26-35,High,Yes,No
EMP-13710,32,Male,"HR Specialist",6229,1,2,30.3,8,141.7,9,7,3,1,2,26-35,Medium,No,Yes
EMP-13712,40,Male,"Sales Executive",11449,4,2,10.8,3,183.2,17,11,4,3,2,36-45,High,No,Yes
EMP-13719,36,Female,"Data Scientist",7469,4,4,1.3,3,209.4,15,11,1,3,2,36-45,Medium,Yes,Yes
EMP-13721,42,Male,"HR Specialist",9131,3,3,3.1,6,174.7,15,14,3,2,2,36-45,High,No,Yes
EMP-13725,36,Male,"HR Specialist",10965,3,3,8.1,3,184.5,11,9,1,3,2,36-45,High,No,Yes
EMP-13746,47,Male,"Sales Executive",9762,2,3,35.3,2,168.4,27,19,4,3,2,45+,High,No,Yes
EMP-13759,40,Male,Manager,9093,4,3,2.9,8,157.9,17,13,1,2,2,36-45,High,No,Yes
EMP-13760,28,Female,Analyst,5919,2,2,22.8,4,186,6,6,4,5,2,26-35,Medium,No,Yes
EMP-13767,54,Female,Analyst,11568,2,1,1,3,165,17,8,0,5,2,45+,High,No,Yes
EMP-13771,38,Female,"Data Scientist",7753,3,3,25.8,4,156.4,14,13,6,2,2,36-45,Medium,No,Yes
EMP-13797,40,Female,"Data Scientist",9734,2,3,5.7,3,205.7,19,15,6,1,2,36-45,High,Yes,Yes
EMP-13806,48,Female,Analyst,11819,2,2,5.9,2,187.6,23,22,0,3,2,45+,High,No,Yes
EMP-13808,37,Female,"Software Engineer",10142,3,4,24.6,6,214.7,11,10,5,3,2,36-45,High,Yes,Yes
EMP-13817,39,Male,Manager,8036,3,2,16,7,195.8,8,7,1,1,2,36-45,Medium,No,Yes
EMP-13818,40,Female,Manager,6901,1,3,2.1,7,167.5,16,16,2,4,2,36-45,Medium,No,Yes
EMP-13820,48,Male,Manager,8755,3,3,16.7,5,163,12,11,4,1,2,45+,Medium,No,Yes
EMP-13822,39,Female,"Data Scientist",10216,4,3,8.3,3,190,16,13,4,4,2,36-45,High,No,Yes
EMP-13829,44,Male,Manager,10854,1,2,16.2,5,188.4,7,4,6,3,2,36-45,High,No,Yes
EMP-13834,37,Female,"HR Specialist",9406,1,2,12,6,166.1,7,6,6,1,2,36-45,High,No,Yes
EMP-13840,39,Female,Analyst,10281,2,2,9.1,2,171.9,9,6,2,5,2,36-45,High,No,Yes
EMP-13845,30,Female,"Software Engineer",5108,3,2,11.6,3,143.6,10,8,4,2,2,26-35,Medium,No,Yes
EMP-13851,34,Female,"Data Scientist",10274,1,1,4.5,6,156.6,6,6,4,2,2,26-35,High,No,Yes
EMP-13853,39,Female,"HR Specialist",7375,3,3,7.7,3,180.4,14,14,0,3,2,36-45,Medium,No,Yes
EMP-13869,47,Male,Manager,8681,2,1,20.4,2,170.3,16,7,6,5,2,45+,Medium,No,Yes
EMP-13870,49,Male,Analyst,8461,2,3,5.2,3,181,17,16,2,1,2,45+,Medium,No,Yes
EMP-13878,38,Male,Analyst,8167,2,3,13.9,5,209.3,11,10,4,3,2,36-45,Medium,Yes,Yes
EMP-13879,31,Male,"Data Scientist",6848,1,2,4.6,8,220.3,8,8,1,2,2,26-35,Medium,Yes,Yes
EMP-13881,34,Male,Analyst,6771,3,2,6.3,6,181.2,11,10,6,1,2,26-35,Medium,No,Yes
EMP-13884,41,Male,"Software Engineer",10153,4,4,2.1,3,156.1,21,16,3,2,2,36-45,High,No,Yes
EMP-13885,41,Male,"Data Scientist",9299,2,2,25.1,8,165.7,10,10,3,3,2,36-45,High,No,Yes
EMP-13889,47,Male,"Sales Executive",9917,2,3,7.9,4,171,24,17,3,3,2,45+,High,No,Yes
EMP-13893,42,Female,Manager,9288,2,1,1.5,7,208.1,17,14,6,5,2,36-45,High,Yes,Yes
EMP-13900,32,Male,Analyst,9165,2,3,5.1,3,189.7,10,8,6,2,2,26-35,High,No,Yes
EMP-13909,49,Female,"HR Specialist",12108,2,3,11.4,5,201.5,17,14,1,3,2,45+,High,Yes,Yes
EMP-13923,36,Female,Analyst,6207,1,1,9.6,6,166.9,12,7,1,3,2,36-45,Medium,No,Yes
EMP-13931,39,Male,"Data Scientist",7048,3,3,19.5,8,136.5,15,12,0,2,2,36-45,Medium,No,Yes
EMP-13949,46,Male,Analyst,8551,3,2,19.6,3,185.7,18,17,0,1,2,45+,Medium,No,Yes
EMP-13955,41,Male,"Sales Executive",11700,4,2,11.4,3,188.1,11,11,1,2,2,36-45,High,No,Yes
EMP-13969,46,Male,Analyst,9505,4,3,15.1,5,169.5,21,11,5,2,2,45+,High,No,Yes
EMP-13973,41,Male,"HR Specialist",7147,3,1,7.2,5,149.4,9,9,2,5,2,36-45,Medium,No,Yes
EMP-13975,50,Male,Analyst,10128,4,3,5.5,8,163,14,12,2,3,2,45+,High,No,Yes
EMP-13982,41,Female,"HR Specialist",6578,2,1,10.5,6,189.1,17,4,6,2,2,36-45,Medium,No,Yes
EMP-13983,35,Female,"Software Engineer",9599,3,1,11.5,3,132.6,11,8,0,3,2,26-35,High,No,Yes
EMP-13984,33,Female,"Data Scientist",7036,3,3,17.6,6,169.1,10,8,2,5,2,26-35,Medium,No,Yes
EMP-13986,46,Female,"Sales Executive",10568,3,3,7.7,3,139.3,20,17,6,1,2,45+,High,No,Yes
EMP-13992,39,Male,"Software Engineer",10096,3,1,10.5,6,194.6,17,15,4,3,2,36-45,High,No,Yes
EMP-14000,57,Female,"HR Specialist",10665,3,4,1.1,5,144.2,23,22,0,3,2,45+,High,No,Yes
EMP-14010,55,Female,"Sales Executive",9026,2,2,3.9,6,173.6,25,10,6,1,2,45+,High,No,Yes
EMP-14015,37,Male,"HR Specialist",10752,3,3,26.6,2,164.4,9,9,1,1,2,36-45,High,No,Yes
EMP-14017,34,Male,"HR Specialist",5923,2,3,7.7,2,224.1,8,5,0,2,2,26-35,Medium,Yes,Yes
EMP-14056,37,Female,"Software Engineer",10054,2,4,25.2,5,145,16,11,0,2,2,36-45,High,No,Yes
EMP-14059,36,Female,"HR Specialist",9845,1,4,3.7,8,166.1,10,8,4,5,2,36-45,High,No,Yes
EMP-14060,41,Female,Manager,8131,1,2,8.6,2,182,11,4,6,3,2,36-45,Medium,No,Yes
EMP-14063,38,Female,Analyst,6247,3,2,1,5,149.9,17,11,4,3,2,36-45,Medium,No,Yes
EMP-14064,46,Female,Manager,10607,3,1,15,2,141.7,15,9,3,3,2,45+,High,No,Yes
EMP-14073,38,Male,"Software Engineer",9684,2,3,4.2,7,193.1,14,12,1,1,2,36-45,High,No,Yes
EMP-14075,40,Female,"Software Engineer",6599,2,3,6.4,2,156,12,12,5,4,2,36-45,Medium,No,Yes
EMP-14076,36,Male,"HR Specialist",9572,3,2,1.3,6,186.1,10,8,6,3,2,36-45,High,No,Yes
EMP-14077,34,Male,"Data Scientist",9417,2,1,7,8,156.1,5,5,0,2,2,26-35,High,No,Yes
EMP-14078,38,Male,"Software Engineer",8660,1,4,8,3,176,12,8,0,3,2,36-45,Medium,No,Yes
EMP-14081,35,Male,"Software Engineer",8110,1,2,9.1,7,206.1,8,2,0,5,2,26-35,Medium,Yes,No
EMP-14082,41,Male,"Data Scientist",7187,3,4,14.8,3,120,15,14,2,3,2,36-45,Medium,No,Yes
EMP-14085,39,Female,"Sales Executive",10874,2,3,5.1,2,149.9,18,14,4,3,2,36-45,High,No,Yes
EMP-14091,30,Male,"Software Engineer",7526,3,1,3.9,6,158.8,10,10,2,1,2,26-35,Medium,No,Yes
EMP-14096,42,Male,"Data Scientist",7901,3,2,9.3,7,140.3,15,9,1,3,2,36-45,Medium,No,Yes
EMP-14098,49,Female,"HR Specialist",9585,3,4,6.9,4,150.2,23,12,5,3,2,45+,High,No,Yes
EMP-14101,40,Male,Manager,11406,2,3,7.6,6,179.7,15,9,0,3,2,36-45,High,No,Yes
EMP-14105,44,Male,"Data Scientist",10464,3,2,14.8,7,186.7,19,11,1,4,2,36-45,High,No,Yes
EMP-14110,41,Male,"Data Scientist",9017,2,1,10.2,7,151.6,9,7,5,3,2,36-45,High,No,Yes
EMP-14114,32,Male,"HR Specialist",5452,3,3,23.6,5,192.1,9,7,3,4,2,26-35,Medium,No,Yes
EMP-14118,37,Female,"Data Scientist",7273,2,4,1,4,250,10,10,5,4,2,36-45,Medium,Yes,Yes
EMP-14122,59,Female,Analyst,14002,4,2,1.5,5,177.7,30,29,4,4,2,45+,High,No,Yes
EMP-14124,41,Male,Manager,10910,3,3,3.4,5,208.5,12,10,3,4,2,36-45,High,Yes,Yes
EMP-14127,42,Female,"Sales Executive",6680,3,1,15.1,7,173.5,17,16,2,4,2,36-45,Medium,No,Yes
EMP-14140,31,Male,"HR Specialist",9538,2,1,15.9,2,148.4,8,7,2,3,2,26-35,High,No,Yes
EMP-14146,40,Male,Analyst,7795,4,4,2.7,8,172.1,19,19,3,5,2,36-45,Medium,No,Yes
EMP-14147,40,Female,Analyst,9229,4,2,6.1,6,209.7,18,16,4,3,2,36-45,High,Yes,Yes
EMP-14149,42,Male,"Data Scientist",11429,3,4,7.8,4,154.8,13,13,2,3,2,36-45,High,No,Yes
EMP-14150,50,Male,"Data Scientist",11576,3,3,2.1,6,145.5,20,18,2,2,2,45+,High,No,Yes
EMP-14168,30,Female,"Software Engineer",4659,2,3,5.6,6,194.4,8,7,4,3,2,26-35,Low,No,Yes
EMP-14169,39,Male,Analyst,8724,2,2,11,6,199.8,12,5,3,1,2,36-45,Medium,No,Yes
EMP-14182,40,Male,"Sales Executive",6952,3,3,21.2,7,167.5,19,18,6,3,2,36-45,Medium,No,Yes
EMP-14185,38,Female,Manager,6117,2,2,5.3,5,177,10,9,3,3,2,36-45,Medium,No,Yes
EMP-14186,42,Female,"Data Scientist",7175,3,4,1,5,178.1,20,12,4,3,2,36-45,Medium,No,Yes
EMP-14190,44,Male,"Software Engineer",10710,4,2,10.8,6,180.1,19,13,5,2,2,36-45,High,No,Yes
EMP-14207,41,Female,Analyst,11393,2,3,24.3,8,196.3,6,6,6,2,2,36-45,High,No,Yes
EMP-14210,45,Male,"Sales Executive",10096,3,2,14.4,7,227.9,11,11,4,3,2,36-45,High,Yes,Yes
EMP-14218,46,Male,"Sales Executive",11904,1,3,18.9,8,179.1,9,8,0,3,2,45+,High,No,Yes
EMP-14220,32,Female,"HR Specialist",9530,1,2,10,6,181.3,9,7,2,3,2,26-35,High,No,Yes
EMP-14221,35,Female,Analyst,10303,1,2,5.2,3,186,12,7,3,3,2,26-35,High,No,Yes
EMP-14228,42,Female,"HR Specialist",10095,2,2,3.2,4,161.1,12,12,2,3,2,36-45,High,No,Yes
EMP-14232,36,Male,"Sales Executive",8951,1,1,8.5,3,194.4,4,3,6,1,2,36-45,Medium,No,Yes
EMP-14246,40,Female,"Data Scientist",9229,3,2,15,3,225.3,13,8,4,4,2,36-45,High,Yes,Yes
EMP-14256,37,Male,"HR Specialist",9656,3,4,21.2,6,168.5,17,17,0,3,2,36-45,High,No,Yes
EMP-14280,41,Female,Manager,7569,3,2,23.1,7,190.2,11,9,1,3,2,36-45,Medium,No,Yes
EMP-14285,39,Female,"Sales Executive",7290,1,4,4.5,2,208.5,17,8,1,4,2,36-45,Medium,Yes,Yes
EMP-14289,59,Male,"Data Scientist",14497,3,2,4.8,3,191.7,32,30,0,5,2,45+,High,No,Yes
